38.2,39,111,1.375239
47.5454545454545,42.0363636363636,116.818181818182,2.445681
56.8909090909091,45.0727272727273,122.636363636364,2.736902
66.2363636363636,48.1090909090909,128.454545454545,2.997798
75.5818181818182,51.1454545454545,134.272727272727,3.251961
84.9272727272727,54.1818181818182,140.090909090909,3.541626
94.2727272727273,57.2181818181818,145.909090909091,3.695353
103.618181818182,60.2545454545455,151.727272727273,3.869094
112.963636363636,63.2909090909091,157.545454545455,4.044143
122.309090909091,66.3272727272727,163.363636363636,4.21828
131.654545454545,69.3636363636364,169.181818181818,4.366786
141,72.4,175,4.539172
141,72.4,175,4.722286
139,70.5636363636364,175.272727272727,4.918782
137,68.7272727272727,175.545454545455,5.143076
135,66.8909090909091,175.818181818182,5.311651
133,65.0545454545455,176.090909090909,5.497984
131,63.2181818181818,176.363636363636,5.682626
129,61.3818181818182,176.636363636364,5.871046
127,59.5454545454545,176.909090909091,6.035043
125,57.7090909090909,177.181818181818,6.182931
123,55.8727272727273,177.454545454545,6.346821
121,54.0363636363636,177.727272727273,6.513713
119,52.2,178,6.69745
119,52.2,178,6.897519
111.654545454545,51,171.909090909091,7.092046
104.309090909091,49.8,165.818181818182,7.266404
96.9636363636364,48.6,159.727272727273,7.474506
89.6181818181818,47.4,153.636363636364,7.690679
82.2727272727273,46.2,147.545454545455,7.914335
74.9272727272727,45,141.454545454545,8.156608
67.5818181818182,43.8,135.363636363636,8.353659
60.2363636363636,42.6,129.272727272727,8.525324
52.8909090909091,41.4,123.181818181818,8.693434
45.5454545454545,40.2,117.090909090909,8.865833
38.2,39,111,9.043754
